"Year","Region_name","All_motor_vehicles",
"2005","North West","10322"
"2013","South East","5384"
"2004","North West","14046"
"2020","East Midlands","4925"
"2007","South West","4420"
"2017","West Midlands","8325"
"2021","West Midlands","9568"
"2001","East of England","12245"
"2002","Scotland","22377"
"2010","East Midlands","14469"
"2021","South East","22967"
"2004","Scotland","4391"
"2002","Yorkshire and the Humber","26438"
"2000","East of England","9840"
"2006","North East","7255"
"2004","North East","1994"
"2014","South East","17259"
"2018","Yorkshire and the Humber","4366"
"2007","North West","4435"
"2011","Scotland","2682"
"2006","East of England","12025"
"2007","North West","17371"
"2021","Scotland","4689"
"2019","London","13204"
"2008","South West","5634"
"2021","Wales","1773"
"2015","South West","16720"
"2013","North West","26737"
"2011","London","22785"
"2002","North East","6939"
"2009","East Midlands","24557"
"2011","London","79113"
"2019","West Midlands","14176"
"2019","East Midlands","7529"
"2008","London","27902"
"2012","London","20376"
"2008","West Midlands","9662"
"2021","Scotland","1451"
"2018","Scotland","11098"
"2006","Scotland","9025"
"2020","London","113126"
"2013","London","445"
"2011","East Midlands","14769"
"2011","South East","98779"
"2020","East Midlands","427"
"2019","Yorkshire and the Humber","9157"
"2002","Wales","5782"
"2004","London","18051"
"2011","London","22731"
"2019","North East","939"
"2006","North West","3272"
"2006","South West","10370"
"2010","Yorkshire and the Humber","10244"
"2016","East of England","2689"
"2015","South East","29561"
"2002","Wales","1157"
"2009","Yorkshire and the Humber","13761"
"2007","West Midlands","2889"
"2003","West Midlands","16148"
"2015","West Midlands","148"
"2012","South East","26017"
"2002","South West","11706"
"2017","East of England","139797"
"2013","North West","4890"
"2017","East Midlands","51402"
"2014","South East","18015"
"2020","Yorkshire and the Humber","24268"
"2011","West Midlands","3648"
"2018","Yorkshire and the Humber","34164"
"2011","South West","8669"
"2017","East of England","956"
"2001","London","4451"
"2015","London","104014"
"2001","Yorkshire and the Humber","10473"
"2006","East of England","49072"
"2013","West Midlands","70"
"2006","Scotland","11049"
"2008","North West","15989"
"2004","East of England","2198"
"2009","Yorkshire and the Humber","134"
"2019","South West","3345"
"2020","North West","293"
"2015","South East","3451"
"2005","North West","26284"
"2004","Yorkshire and the Humber","123947"
"2000","Scotland","17142"
"2017","South East","605"
"2010","South West","12320"
"2000","Wales","5613"
"2002","East of England","39842"
"2009","South West","17840"
"2017","North West","10710"
"2003","West Midlands","14192"
"2014","London","1732"
"2011","South West","11054"
"2008","West Midlands","22563"
"2003","East Midlands","22445"
"2018","South East","406"
"2012","South East","17778"
"2008","West Midlands","3634"
"2010","South East","42202"
"2003","East of England","2990"
"2019","Wales","6351"
"2006","North West","38787"
"2019","South East","3799"
"2019","North West","1443"
"2000","Yorkshire and the Humber","13866"
"2018","South East","1339"
"2003","Scotland","56899"
"2018","North East","5467"
"2020","North West","10785"
"2015","East Midlands","61387"
"2007","Wales","931"
"2006","North West","6762"
"2004","Scotland","20768"
"2018","South West","3208"
"2011","East Midlands","36189"
"2013","South East","25226"
"2018","South East","17340"
"2006","South East","13608"
"2008","North East","511"
"2019","South East","10496"
"2008","North West","10735"
"2008","East Midlands","10865"
"2007","South West","10938"
"2009","South East","1431"
"2003","East Midlands","67012"
"2003","Wales","13371"
"2008","South East","819"
"2009","South East","49873"
"2018","North West","8211"
"2005","South East","10491"
"2010","North West","14535"
"2006","East Midlands","10769"
"2004","London","35664"
"2018","London","20976"
"2017","West Midlands","15026"
"2009","Scotland","634"
"2003","South West","15555"
"2001","East Midlands","1030"
"2003","Scotland","22003"
"2009","East of England","16149"
"2009","North East","11085"
"2007","South West","10443"
"2014","Scotland","7733"
"2006","South East","9646"
"2005","East Midlands","10554"
"2019","Yorkshire and the Humber","34578"
"2005","West Midlands","884"
"2010","Yorkshire and the Humber","14843"
"2004","North West","5876"
"2020","North East","4193"
"2004","East of England","28406"
"2013","London","47536"
"2012","West Midlands","71267"
"2020","Scotland","21883"
"2005","West Midlands","7039"
"2007","North West","7080"
"2019","South West","4848"
"2006","London","24725"
"2013","North West","4449"
"2018","East of England","11912"
"2012","South East","3612"
"2006","London","38250"
"2018","Yorkshire and the Humber","24787"
"2001","Yorkshire and the Humber","51481"
"2000","East Midlands","18210"
"2008","South East","22119"
"2009","South West","675"
"2017","Wales","50"
"2007","West Midlands","8926"
"2012","Wales","1199"
"2021","London","11075"
"2013","South East","28234"
"2009","West Midlands","7293"
"2013","South West","124"
"2019","East Midlands","745"
"2021","West Midlands","11905"
"2019","Wales","15714"
"2004","Wales","14308"
"2010","South West","2440"
"2005","East Midlands","2511"
"2002","North West","30641"
"2007","Scotland","14144"
"2011","North West","5422"
"2016","West Midlands","67052"
"2002","East of England","11924"
"2015","South East","131296"
"2020","Yorkshire and the Humber","9106"
"2018","South East","400"
"2018","West Midlands","15654"
"2021","Wales","17533"
"2010","South East","3887"
"2005","East of England","10904"
"2001","Scotland","22966"
"2013","Wales","7071"
"2007","West Midlands","24763"
"2004","Scotland","3873"
"2016","South East","363"
"2001","East of England","19204"
"2013","North West","25175"
"2018","Scotland","41727"
"2005","North West","1822"
"2004","Yorkshire and the Humber","15580"
"2000","Scotland","5230"
"2017","West Midlands","20104"
"2017","Yorkshire and the Humber","86773"
"2019","Scotland","597"
"2014","West Midlands","7454"
"2007","Scotland","12744"
"2020","East Midlands","12016"
"2015","North East","44813"
"2006","Wales","26282"
"2002","Wales","6999"
"2015","North West","11986"
"2006","London","22536"
"2008","North West","16705"
"2012","North West","34766"
"2006","Scotland","25663"
"2020","Scotland","8448"
"2004","London","29641"
"2001","North West","9543"
"2004","South West","19910"
"2019","East Midlands","65368"
"2002","North West","32846"
"2019","West Midlands","45795"
"2009","London","21318"
"2017","London","144072"
"2021","North West","1449"
"2006","South West","5587"
"2006","South East","13605"
"2019","North West","23372"
"2007","South East","21058"
"2013","Yorkshire and the Humber","11676"
"2017","East Midlands","7408"
"2021","South East","23426"
"2000","London","19554"
"2010","London","17584"
"2017","Scotland","4595"
"2000","North West","30959"
"2019","North West","12110"
"2004","North West","18268"
"2000","Scotland","18828"
"2014","London","339"
"2013","South West","3463"
"2008","North West","11964"
"2019","London","6076"
"2004","London","3073"
"2010","South East","1068"
"2002","South West","12090"
"2009","Yorkshire and the Humber","49398"
"2017","Yorkshire and the Humber","1082"
"2015","East of England","25985"
"2001","South East","11306"
"2006","Wales","17448"
"2002","East Midlands","14334"
"2016","West Midlands","41630"
"2006","West Midlands","7870"
"2020","South East","558"
"2021","North West","5211"
"2018","East Midlands","13169"
"2015","London","11936"
"2001","London","38895"
"2021","South West","7208"
"2018","East Midlands","322"
"2008","East of England","14841"
"2006","Yorkshire and the Humber","5424"
"2020","South East","11763"
"2010","West Midlands","14989"
"2018","North West","21892"
"2009","East Midlands","4639"
"2013","South West","8453"
"2019","South West","18341"
"2021","Wales","8390"
"2021","Yorkshire and the Humber","35702"
"2006","East of England","5289"
"2003","West Midlands","5714"
"2006","Yorkshire and the Humber","24526"
"2011","Yorkshire and the Humber","45702"
"2008","North West","4209"
"2014","East Midlands","13114"
"2014","London","15776"
"2014","West Midlands","17851"
"2017","North East","22719"
"2021","North West","16368"
"2011","North West","115962"
"2015","East of England","319"
"2007","West Midlands","14757"
"2020","Wales","167"
"2009","West Midlands","15337"
"2020","East of England","13235"
"2005","Wales","6235"
"2000","North West","15171"
"2016","South West","7695"
"2001","West Midlands","8999"
"2001","North East","17004"
"2016","London","23408"
"2020","North West","17152"
"2002","South West","15682"
"2000","South East","36365"
"2005","West Midlands","16139"
"2010","West Midlands","84891"
"2015","Scotland","29616"
"2011","West Midlands","38755"
"2017","North West","113992"
"2013","South East","866"
"2004","Scotland","5979"
"2002","East Midlands","44082"
"2016","West Midlands","15713"
"2017","East Midlands","986"
"2005","East of England","456"
"2015","South East","2610"
"2019","East of England","6873"
"2017","North East","6890"
"2015","South West","6049"
"2013","London","28913"
"2021","Yorkshire and the Humber","58774"
"2018","East of England","204"
"2016","Wales","1059"
"2005","South West","12497"
"2001","West Midlands","34217"
"2013","London","24805"
"2015","London","23241"
"2018","West Midlands","25250"
"2004","South East","1437"
"2017","Wales","2358"
"2002","South East","17087"
"2018","South East","8458"
"2019","South West","27120"
"2008","West Midlands","10565"
"2015","London","21275"
"2001","South West","1826"
"2020","South West","33280"
"2013","East Midlands","50760"
"2002","London","15585"
"2008","East Midlands","7582"
"2009","East of England","11391"
"2011","East of England","4786"
"2004","South East","14577"
"2006","South West","5114"
"2018","East Midlands","7441"
"2019","South West","7510"
"2003","London","22974"
"2020","North East","43007"
"2007","London","8362"
"2018","London","4363"
"2003","London","38054"
"2003","South East","26742"
"2020","South East","4832"
"2000","Yorkshire and the Humber","7478"
"2017","Scotland","46303"
"2001","Scotland","3992"
"2021","South West","16078"
"2013","Wales","741"
"2006","North West","11441"
"2003","Scotland","3552"
"2021","Scotland","26530"
"2013","Yorkshire and the Humber","848"
"2016","Scotland","19634"
"2000","South West","21306"
"2003","London","16482"
"2005","Wales","14461"
"2021","North West","20363"
"2019","North West","11786"
"2017","North East","11066"
"2006","South West","12996"
"2019","East of England","1104"
"2004","East Midlands","15937"
"2018","Yorkshire and the Humber","4851"
"2001","London","40659"
"2016","Yorkshire and the Humber","18058"
"2002","South East","13426"
"2002","East of England","23765"
"2001","South East","11635"
"2013","East Midlands","51545"
"2016","North East","70"
"2005","North East","16874"
"2012","North West","11597"
"2019","North East","37395"
"2006","London","13100"
"2008","South West","96892"
"2019","North West","307"
"2001","London","1108"
"2018","South East","16150"
"2020","East Midlands","27727"
"2002","South East","25592"
"2004","North West","9849"
"2019","East Midlands","97547"
"2012","Wales","454"
"2017","East of England","21121"
"2014","Scotland","2010"
"2003","Yorkshire and the Humber","4003"
"2020","Scotland","83734"
